Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
7,"J. Blaszkiewicz","Advancements in Disease Modeling and Drug Discovery Using iPSC-Derived Hepatocyte-like Cells",2022,"Genes","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85127666180&origin=inward",187,"2024-06-21 14:45:35","Review","10.3390/genes13040573","2073-4425","https://api.elsevier.com/content/abstract/scopus_id/85127666180",13,4,,,7,3.50,7,1,2,"","",""
7,"K.R. Gould","“They just say how stupid I was for being conned”. Cyberscams and acquired brain injury: A qualitative exploration of the lived experience of survivors and close others",2023,"Neuropsychological Rehabilitation","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121862635&origin=inward",188,"2024-06-21 14:45:35","Article","10.1080/09602011.2021.2016447","0960-2011","https://api.elsevier.com/content/abstract/scopus_id/85121862635",33,2,325,345,7,7.00,7,1,1,"","",""
7,"E.S.H. Quah","Conservation of peninsular malaysia’s karst herpetofauna: A review of herpetological discoveries, research trends, and challenges",2021,"Raffles Bulletin of Zoology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85110667887&origin=inward",189,"2024-06-21 14:45:35","Article","10.26107/RBZ-2021-0019","0217-2445","https://api.elsevier.com/content/abstract/scopus_id/85110667887",69,1,235,252,7,2.33,7,1,3,"","",""
7,"A. Rokach","Loneliness of the Blind and the Visually Impaired",2021,"Frontiers in Psychology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85109386345&origin=inward",190,"2024-06-21 14:45:35","Article","10.3389/fpsyg.2021.641711","1664-1078","https://api.elsevier.com/content/abstract/scopus_id/85109386345",12,,,,7,2.33,7,1,3,"","",""
7,"X. Wang","Spoofing the limit order book: A strategic agent-based analysis",2021,"Games","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107527563&origin=inward",191,"2024-06-21 14:45:35","Article","10.3390/g12020046","2073-4336","https://api.elsevier.com/content/abstract/scopus_id/85107527563",12,2,,,7,2.33,7,1,3,"","",""
7,"Y. Jiang","Overexpression-based detection of translatable circular RNAs is vulnerable to coexistent linear RNA byproducts",2021,"Biochemical and Biophysical Research Communications","","https://api.elsevier.com/content/article/eid/1-s2.0-S0006291X21006495","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104917733&origin=inward",192,"2024-06-21 14:45:35","Article","10.1016/j.bbrc.2021.04.044","0006-291X","https://api.elsevier.com/content/abstract/scopus_id/85104917733",558,,189,195,7,2.33,7,1,3,"","",""
7,"M.S. Tamber","Insights into the epidemiology of infant hydrocephalus",2021,"Child's Nervous System","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104158286&origin=inward",193,"2024-06-21 14:45:35","Article","10.1007/s00381-021-05157-0","0256-7040","https://api.elsevier.com/content/abstract/scopus_id/85104158286",37,11,3305,3311,7,2.33,7,1,3,"","",""
7,"H.J. Hwang","De novo transcriptome sequencing of triton shell Charonia lampas sauliae: Identification of genes related to neurotoxins and discovery of genetic markers",2021,"Marine Genomics","","https://api.elsevier.com/content/article/eid/1-s2.0-S1874778721000283","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103704232&origin=inward",194,"2024-06-21 14:45:35","Article","10.1016/j.margen.2021.100862","1874-7787","https://api.elsevier.com/content/abstract/scopus_id/85103704232",59,,,,7,2.33,7,1,3,"","",""
7,"A.S. Ami","Systematic Mutation-Based Evaluation of the Soundness of Security-Focused Android Static Analysis Techniques",2021,"ACM Transactions on Privacy and Security","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102099672&origin=inward",195,"2024-06-21 14:45:35","Article","10.1145/3439802","2471-2566","https://api.elsevier.com/content/abstract/scopus_id/85102099672",24,3,,,7,2.33,7,1,3,"","",""
7,"O. Fonseca","Identifying Networks Vulnerable to IP Spoofing",2021,"IEEE Transactions on Network and Service Management","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101731265&origin=inward",196,"2024-06-21 14:45:35","Article","10.1109/TNSM.2021.3061486","1932-4537","https://api.elsevier.com/content/abstract/scopus_id/85101731265",18,3,3170,3183,7,2.33,7,1,3,"","",""
7,"S. Fang","Epilepsy enhance global efficiency of language networks in right temporal lobe gliomas",2021,"CNS Neuroscience and Therapeutics","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100208119&origin=inward",197,"2024-06-21 14:45:35","Article","10.1111/cns.13595","1755-5930","https://api.elsevier.com/content/abstract/scopus_id/85100208119",27,3,363,371,7,2.33,7,1,3,"","",""
7,"J. Guan","An analytical method for the identification of cell type-specific disease gene modules",2021,"Journal of Translational Medicine","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85098757945&origin=inward",198,"2024-06-21 14:45:35","Article","10.1186/s12967-020-02690-5","1479-5876","https://api.elsevier.com/content/abstract/scopus_id/85098757945",19,1,,,7,2.33,7,1,3,"","",""
7,"M.A. Powell","Children and safety in Australian policy: Implications for organisations and practitioners",2021,"Australian Journal of Social Issues","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85092095225&origin=inward",199,"2024-06-21 14:45:35","Article","10.1002/ajs4.134","0157-6321","https://api.elsevier.com/content/abstract/scopus_id/85092095225",56,1,17,41,7,2.33,7,1,3,"","",""
7,"A. Alsadhan","Locally weighted classifiers for detection of neighbor discovery protocol distributed denial-of-service and replayed attacks",2022,"Transactions on Emerging Telecommunications Technologies","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070063121&origin=inward",200,"2024-06-21 14:45:35","Article","10.1002/ett.3700","2161-5748","https://api.elsevier.com/content/abstract/scopus_id/85070063121",33,3,,,7,3.50,7,1,2,"","",""
